encodings,"(4, 5)","(3, 6)","(2, 7)","(1, 8)"
"[0, 0, 0, 1, 3, 5, 5, 5, 5]",1728,864,1440,2016
"[0, 0, 0, 1, 3, 5, 5, 5, 6]",1656,648,1080,1512
"[0, 0, 0, 1, 3, 5, 5, 5, 7]",1104,432,720,1200
"[0, 0, 0, 1, 3, 5, 5, 5, 8]",552,216,360,888
"[0, 0, 0, 1, 3, 5, 5, 6, 6]",1584,432,720,1008
"[0, 0, 0, 1, 3, 5, 5, 6, 7]",1056,360,480,768
"[0, 0, 0, 1, 3, 5, 5, 6, 8]",528,288,240,528
"[0, 0, 0, 1, 3, 5, 5, 7, 7]",528,288,240,528
"[0, 0, 0, 1, 3, 5, 5, 7, 8]",264,144,288,264
"[0, 0, 0, 1, 3, 5, 6, 6, 6]",1512,216,360,504
"[0, 0, 0, 1, 3, 5, 6, 6, 7]",1008,288,240,336
"[0, 0, 0, 1, 3, 5, 6, 6, 8]",504,144,120,264
"[0, 0, 0, 1, 3, 5, 6, 7, 7]",504,360,120,168
"[0, 0, 0, 1, 3, 5, 6, 7, 8]",252,180,144,84
"[0, 0, 0, 1, 4, 4, 4, 4, 4]",0,2160,3600,5040
"[0, 0, 0, 1, 4, 4, 4, 4, 5]",576,1728,2880,4032
"[0, 0, 0, 1, 4, 4, 4, 4, 6]",432,1296,2160,3312
"[0, 0, 0, 1, 4, 4, 4, 4, 7]",288,864,1440,2592
"[0, 0, 0, 1, 4, 4, 4, 4, 8]",144,432,720,1872
"[0, 0, 0, 1, 4, 4, 4, 5, 5]",1152,1296,2160,3024
"[0, 0, 0, 1, 4, 4, 4, 5, 6]",924,972,1620,2460
"[0, 0, 0, 1, 4, 4, 4, 5, 7]",696,648,1080,1896
"[0, 0, 0, 1, 4, 4, 4, 5, 8]",468,324,540,1332
"[0, 0, 0, 1, 4, 4, 4, 6, 6]",696,648,1080,1896
"[0, 0, 0, 1, 4, 4, 4, 6, 7]",504,432,804,1392
"[0, 0, 0, 1, 4, 4, 4, 6, 8]",312,216,528,888
"[0, 0, 0, 1, 4, 4, 4, 7, 7]",312,216,528,888
"[0, 0, 0, 1, 4, 4, 4, 7, 8]",156,108,516,444
"[0, 0, 0, 1, 4, 4, 5, 5, 5]",1728,864,1440,2016
"[0, 0, 0, 1, 4, 4, 5, 5, 6]",1416,648,1080,1608
"[0, 0, 0, 1, 4, 4, 5, 5, 7]",1104,432,720,1200
"[0, 0, 0, 1, 4, 4, 5, 5, 8]",552,216,360,888
"[0, 0, 0, 1, 4, 4, 5, 6, 6]",1104,432,720,1200
"[0, 0, 0, 1, 4, 4, 5, 6, 7]",816,360,480,864
"[0, 0, 0, 1, 4, 4, 5, 6, 8]",408,180,324,576
"[0, 0, 0, 1, 4, 4, 5, 7, 7]",528,288,240,528
"[0, 0, 0, 1, 4, 4, 5, 7, 8]",264,144,288,264
"[0, 0, 0, 1, 4, 4, 6, 6, 6]",792,216,360,792
"[0, 0, 0, 1, 4, 4, 6, 6, 7]",528,288,240,528
"[0, 0, 0, 1, 4, 4, 6, 6, 8]",264,144,120,360
"[0, 0, 0, 1, 4, 4, 6, 7, 7]",264,360,120,264
"[0, 0, 0, 1, 4, 4, 6, 7, 8]",132,180,144,132
"[0, 0, 0, 1, 4, 5, 5, 5, 5]",2304,432,720,1008
"[0, 0, 0, 1, 4, 5, 5, 5, 6]",1908,324,540,756
"[0, 0, 0, 1, 4, 5, 5, 5, 7]",1272,216,360,600
"[0, 0, 0, 1, 4, 5, 5, 5, 8]",636,108,180,444
"[0, 0, 0, 1, 4, 5, 5, 6, 6]",1512,216,360,504
"[0, 0, 0, 1, 4, 5, 5, 6, 7]",1008,180,240,384
"[0, 0, 0, 1, 4, 5, 5, 6, 8]",504,144,120,264
"[0, 0, 0, 1, 4, 5, 5, 7, 7]",504,144,120,264
"[0, 0, 0, 1, 4, 5, 5, 7, 8]",252,72,144,132
"[0, 0, 0, 1, 4, 5, 6, 6, 6]",1116,108,180,252
"[0, 0, 0, 1, 4, 5, 6, 6, 7]",744,144,120,168
"[0, 0, 0, 1, 4, 5, 6, 6, 8]",372,72,60,132
"[0, 0, 0, 1, 4, 5, 6, 7, 7]",372,180,60,84
"[0, 0, 0, 1, 4, 5, 6, 7, 8]",186,90,72,42
"[0, 0, 0, 2, 2, 2, 2, 2, 2]",0,0,0,30240
"[0, 0, 0, 2, 2, 2, 2, 2, 3]",0,0,1200,26880
"[0, 0, 0, 2, 2, 2, 2, 2, 4]",0,0,2400,23520
"[0, 0, 0, 2, 2, 2, 2, 2, 5]",0,0,1920,21120
"[0, 0, 0, 2, 2, 2, 2, 2, 6]",0,0,1440,18720
"[0, 0, 0, 2, 2, 2, 2, 2, 7]",0,0,960,16320
"[0, 0, 0, 2, 2, 2, 2, 2, 8]",0,0,480,13920
"[0, 0, 0, 2, 2, 2, 2, 3, 3]",0,0,2400,23520
"[0, 0, 0, 2, 2, 2, 2, 3, 4]",0,144,3120,20496
"[0, 0, 0, 2, 2, 2, 2, 3, 5]",0,180,2580,18240
"[0, 0, 0, 2, 2, 2, 2, 3, 6]",0,216,2040,15984
"[0, 0, 0, 2, 2, 2, 2, 3, 7]",0,252,1500,13728
"[0, 0, 0, 2, 2, 2, 2, 3, 8]",0,288,960,11472
"[0, 0, 0, 2, 2, 2, 2, 4, 4]",0,288,3840,17472
"[0, 0, 0, 2, 2, 2, 2, 4, 5]",0,360,3240,15360
"[0, 0, 0, 2, 2, 2, 2, 4, 6]",0,432,2640,13248
"[0, 0, 0, 2, 2, 2, 2, 4, 7]",0,504,2040,11136
"[0, 0, 0, 2, 2, 2, 2, 4, 8]",0,576,1440,9024
"[0, 0, 0, 2, 2, 2, 2, 5, 5]",0,432,2640,13248
"[0, 0, 0, 2, 2, 2, 2, 5, 6]",0,432,2400,11088
"[0, 0, 0, 2, 2, 2, 2, 5, 7]",0,432,2160,8928
"[0, 0, 0, 2, 2, 2, 2, 5, 8]",0,432,1920,6768
"[0, 0, 0, 2, 2, 2, 2, 6, 6]",0,432,2160,8928
"[0, 0, 0, 2, 2, 2, 2, 6, 7]",0,360,2280,6720
"[0, 0, 0, 2, 2, 2, 2, 6, 8]",0,288,2400,4512
"[0, 0, 0, 2, 2, 2, 2, 7, 7]",0,288,2400,4512
"[0, 0, 0, 2, 2, 2, 2, 7, 8]",0,144,2880,2256
"[0, 0, 0, 2, 2, 2, 3, 3, 3]",0,0,3600,20160
"[0, 0, 0, 2, 2, 2, 3, 3, 4]",0,288,3840,17472
"[0, 0, 0, 2, 2, 2, 3, 3, 5]",0,360,3240,15360
"[0, 0, 0, 2, 2, 2, 3, 3, 6]",0,432,2640,13248
"[0, 0, 0, 2, 2, 2, 3, 3, 7]",0,504,2040,11136
"[0, 0, 0, 2, 2, 2, 3, 3, 8]",0,252,1020,9408
"[0, 0, 0, 2, 2, 2, 3, 4, 4]",0,576,4080,14784
"[0, 0, 0, 2, 2, 2, 3, 4, 5]",32,612,3460,12864
"[0, 0, 0, 2, 2, 2, 3, 4, 6]",64,648,2840,10944
"[0, 0, 0, 2, 2, 2, 3, 4, 7]",96,684,2220,9024
"[0, 0, 0, 2, 2, 2, 3, 4, 8]",48,504,1320,7392
"[0, 0, 0, 2, 2, 2, 3, 5, 5]",64,648,2840,10944
"[0, 0, 0, 2, 2, 2, 3, 5, 6]",88,648,2480,9072
"[0, 0, 0, 2, 2, 2, 3, 5, 7]",112,648,2120,7200
"[0, 0, 0, 2, 2, 2, 3, 5, 8]",56,432,1648,5520
"[0, 0, 0, 2, 2, 2, 3, 6, 6]",112,648,2120,7200
"[0, 0, 0, 2, 2, 2, 3, 6, 7]",128,612,2020,5376
"[0, 0, 0, 2, 2, 2, 3, 6, 8]",64,360,1976,3648
"[0, 0, 0, 2, 2, 2, 3, 7, 7]",144,576,1920,3552
"[0, 0, 0, 2, 2, 2, 3, 7, 8]",72,288,2304,1776
"[0, 0, 0, 2, 2, 2, 4, 4, 4]",0,864,4320,12096
"[0, 0, 0, 2, 2, 2, 4, 4, 5]",64,864,3680,10368
"[0, 0, 0, 2, 2, 2, 4, 4, 6]",128,864,3040,8640
"[0, 0, 0, 2, 2, 2, 4, 4, 7]",192,864,2400,6912
"[0, 0, 0, 2, 2, 2, 4, 4, 8]",96,432,1200,5760
"[0, 0, 0, 2, 2, 2, 4, 5, 5]",128,864,3040,8640
"[0, 0, 0, 2, 2, 2, 4, 5, 6]",176,864,2560,7056
"[0, 0, 0, 2, 2, 2, 4, 5, 7]",224,864,2080,5472
"[0, 0, 0, 2, 2, 2, 4, 5, 8]",112,432,1376,4272
"[0, 0, 0, 2, 2, 2, 4, 6, 6]",224,864,2080,5472
"[0, 0, 0, 2, 2, 2, 4, 6, 7]",256,864,1760,4032
"[0, 0, 0, 2, 2, 2, 4, 6, 8]",128,432,1552,2784
"[0, 0, 0, 2, 2, 2, 4, 7, 7]",288,864,1440,2592
"[0, 0, 0, 2, 2, 2, 4, 7, 8]",144,432,1728,1296
"[0, 0, 0, 2, 2, 2, 5, 5, 5]",192,864,2400,6912
"[0, 0, 0, 2, 2, 2, 5, 5, 6]",224,864,2080,5472
"[0, 0, 0, 2, 2, 2, 5, 5, 7]",256,864,1760,4032
"[0, 0, 0, 2, 2, 2, 5, 5, 8]",128,432,880,3168
"[0, 0, 0, 2, 2, 2, 5, 6, 6]",256,864,1760,4032
"[0, 0, 0, 2, 2, 2, 5, 6, 7]",224,1008,1360,2880
"[0, 0, 0, 2, 2, 2, 5, 6, 8]",112,504,1016,2016
"[0, 0, 0, 2, 2, 2, 5, 7, 7]",192,1152,960,1728
"[0, 0, 0, 2, 2, 2, 5, 7, 8]",96,576,1152,864
"[0, 0, 0, 2, 2, 2, 6, 6, 6]",288,864,1440,2592
"[0, 0, 0, 2, 2, 2, 6, 6, 7]",192,1152,960,1728
"[0, 0, 0, 2, 2, 2, 6, 6, 8]",96,576,480,1248
"[0, 0, 0, 2, 2, 2, 6, 7, 7]",96,1440,480,864
"[0, 0, 0, 2, 2, 2, 6, 7, 8]",48,720,576,432
"[0, 0, 0, 2, 2, 3, 3, 3, 3]",0,0,4800,16800
"[0, 0, 0, 2, 2, 3, 3, 3, 4]",0,432,4560,14448
"[0, 0, 0, 2, 2, 3, 3, 3, 5]",0,540,3900,12480
"[0, 0, 0, 2, 2, 3, 3, 3, 6]",0,648,3240,10512
"[0, 0, 0, 2, 2, 3, 3, 3, 7]",0,432,2160,8928
"[0, 0, 0, 2, 2, 3, 3, 3, 8]",0,216,1080,7344
"[0, 0, 0, 2, 2, 3, 3, 4, 4]",0,864,4320,12096
"[0, 0, 0, 2, 2, 3, 3, 4, 5]",64,864,3680,10368
"[0, 0, 0, 2, 2, 3, 3, 4, 6]",128,864,3040,8640
"[0, 0, 0, 2, 2, 3, 3, 4, 7]",112,648,2120,7200
"[0, 0, 0, 2, 2, 3, 3, 4, 8]",96,432,1200,5760
"[0, 0, 0, 2, 2, 3, 3, 5, 5]",128,864,3040,8640
"[0, 0, 0, 2, 2, 3, 3, 5, 6]",176,864,2560,7056
"[0, 0, 0, 2, 2, 3, 3, 5, 7]",144,648,1968,5664
"[0, 0, 0, 2, 2, 3, 3, 5, 8]",112,432,1376,4272
"[0, 0, 0, 2, 2, 3, 3, 6, 6]",224,864,2080,5472
"[0, 0, 0, 2, 2, 3, 3, 6, 7]",176,648,1816,4128
"[0, 0, 0, 2, 2, 3, 3, 6, 8]",128,432,1552,2784
"[0, 0, 0, 2, 2, 3, 3, 7, 7]",128,432,1552,2784
"[0, 0, 0, 2, 2, 3, 3, 7, 8]",64,216,1784,1392
"[0, 0, 0, 2, 2, 3, 4, 4, 4]",0,1296,4080,9744
"[0, 0, 0, 2, 2, 3, 4, 4, 5]",128,1188,3460,8256
"[0, 0, 0, 2, 2, 3, 4, 4, 6]",256,1080,2840,6768
"[0, 0, 0, 2, 2, 3, 4, 4, 7]",224,864,2080,5472
"[0, 0, 0, 2, 2, 3, 4, 4, 8]",112,432,1040,4464
"[0, 0, 0, 2, 2, 3, 4, 5, 5]",256,1080,2840,6768
"[0, 0, 0, 2, 2, 3, 4, 5, 6]",372,972,2340,5460
"[0, 0, 0, 2, 2, 3, 4, 5, 7]",308,810,1784,4280
"[0, 0, 0, 2, 2, 3, 4, 5, 8]",164,432,1116,3292
"[0, 0, 0, 2, 2, 3, 4, 6, 6]",488,864,1840,4152
"[0, 0, 0, 2, 2, 3, 4, 6, 7]",392,756,1488,3088
"[0, 0, 0, 2, 2, 3, 4, 6, 8]",216,432,1192,2120
"[0, 0, 0, 2, 2, 3, 4, 7, 7]",296,648,1136,2024
"[0, 0, 0, 2, 2, 3, 4, 7, 8]",148,324,1324,1012
"[0, 0, 0, 2, 2, 3, 5, 5, 5]",384,972,2220,5280
"[0, 0, 0, 2, 2, 3, 5, 5, 6]",488,864,1840,4152
"[0, 0, 0, 2, 2, 3, 5, 5, 7]",392,756,1488,3088
"[0, 0, 0, 2, 2, 3, 5, 5, 8]",196,378,744,2408
"[0, 0, 0, 2, 2, 3, 5, 6, 6]",592,756,1460,3024
"[0, 0, 0, 2, 2, 3, 5, 6, 7]",428,810,1104,2176
"[0, 0, 0, 2, 2, 3, 5, 6, 8]",224,432,776,1520
"[0, 0, 0, 2, 2, 3, 5, 7, 7]",264,864,748,1328
"[0, 0, 0, 2, 2, 3, 5, 7, 8]",132,432,878,664
"[0, 0, 0, 2, 2, 3, 6, 6, 6]",696,648,1080,1896
"[0, 0, 0, 2, 2, 3, 6, 6, 7]",464,864,720,1264
"[0, 0, 0, 2, 2, 3, 6, 6, 8]",232,432,360,920
"[0, 0, 0, 2, 2, 3, 6, 7, 7]",232,1080,360,632
"[0, 0, 0, 2, 2, 3, 6, 7, 8]",116,540,432,316
"[0, 0, 0, 2, 2, 4, 4, 4, 4]",0,1728,3840,7392
"[0, 0, 0, 2, 2, 4, 4, 4, 5]",192,1512,3240,6144
"[0, 0, 0, 2, 2, 4, 4, 4, 6]",384,1296,2640,4896
"[0, 0, 0, 2, 2, 4, 4, 4, 7]",256,864,1760,4032
"[0, 0, 0, 2, 2, 4, 4, 4, 8]",128,432,880,3168
"[0, 0, 0, 2, 2, 4, 4, 5, 5]",384,1296,2640,4896
"[0, 0, 0, 2, 2, 4, 4, 5, 6]",568,1080,2120,3864
"[0, 0, 0, 2, 2, 4, 4, 5, 7]",392,756,1488,3088
"[0, 0, 0, 2, 2, 4, 4, 5, 8]",216,432,856,2312
"[0, 0, 0, 2, 2, 4, 4, 6, 6]",752,864,1600,2832
"[0, 0, 0, 2, 2, 4, 4, 6, 7]",528,648,1216,2144
"[0, 0, 0, 2, 2, 4, 4, 6, 8]",304,432,832,1456
"[0, 0, 0, 2, 2, 4, 4, 7, 7]",304,432,832,1456
"[0, 0, 0, 2, 2, 4, 4, 7, 8]",152,216,920,728
"[0, 0, 0, 2, 2, 4, 5, 5, 5]",576,1080,2040,3648
"[0, 0, 0, 2, 2, 4, 5, 5, 6]",752,864,1600,2832
"[0, 0, 0, 2, 2, 4, 5, 5, 7]",528,648,1216,2144
"[0, 0, 0, 2, 2, 4, 5, 5, 8]",264,324,608,1648
"[0, 0, 0, 2, 2, 4, 5, 6, 6]",928,648,1160,2016
"[0, 0, 0, 2, 2, 4, 5, 6, 7]",632,612,848,1472
"[0, 0, 0, 2, 2, 4, 5, 6, 8]",336,360,536,1024
"[0, 0, 0, 2, 2, 4, 5, 7, 7]",336,576,536,928
"[0, 0, 0, 2, 2, 4, 5, 7, 8]",168,288,604,464
"[0, 0, 0, 2, 2, 4, 6, 6, 6]",1104,432,720,1200
"[0, 0, 0, 2, 2, 4, 6, 6, 7]",736,576,480,800
"[0, 0, 0, 2, 2, 4, 6, 6, 8]",368,288,240,592
"[0, 0, 0, 2, 2, 4, 6, 7, 7]",368,720,240,400
"[0, 0, 0, 2, 2, 4, 6, 7, 8]",184,360,288,200
"[0, 0, 0, 2, 2, 5, 5, 5, 5]",768,864,1440,2400
"[0, 0, 0, 2, 2, 5, 5, 5, 6]",936,648,1080,1800
"[0, 0, 0, 2, 2, 5, 5, 5, 7]",624,432,720,1392
"[0, 0, 0, 2, 2, 5, 5, 5, 8]",312,216,360,984
"[0, 0, 0, 2, 2, 5, 5, 6, 6]",1104,432,720,1200
"[0, 0, 0, 2, 2, 5, 5, 6, 7]",736,360,480,896
"[0, 0, 0, 2, 2, 5, 5, 6, 8]",368,288,240,592
"[0, 0, 0, 2, 2, 5, 5, 7, 7]",368,288,240,592
"[0, 0, 0, 2, 2, 5, 5, 7, 8]",184,144,288,296
"[0, 0, 0, 2, 2, 5, 6, 6, 6]",1272,216,360,600
"[0, 0, 0, 2, 2, 5, 6, 6, 7]",848,288,240,400
"[0, 0, 0, 2, 2, 5, 6, 6, 8]",424,144,120,296
"[0, 0, 0, 2, 2, 5, 6, 7, 7]",424,360,120,200
"[0, 0, 0, 2, 2, 5, 6, 7, 8]",212,180,144,100
"[0, 0, 0, 2, 3, 3, 3, 3, 3]",0,0,6000,13440
"[0, 0, 0, 2, 3, 3, 3, 3, 4]",0,576,5280,11424
"[0, 0, 0, 2, 3, 3, 3, 3, 5]",0,720,4560,9600
"[0, 0, 0, 2, 3, 3, 3, 3, 6]",0,540,3420,8160
"[0, 0, 0, 2, 3, 3, 3, 3, 7]",0,360,2280,6720
"[0, 0, 0, 2, 3, 3, 3, 3, 8]",0,180,1140,5280
"[0, 0, 0, 2, 3, 3, 3, 4, 4]",0,1152,4560,9408
"[0, 0, 0, 2, 3, 3, 3, 4, 5]",96,1116,3900,7872
"[0, 0, 0, 2, 3, 3, 3, 4, 6]",112,864,2960,6624
"[0, 0, 0, 2, 3, 3, 3, 4, 7]",128,612,2020,5376
"[0, 0, 0, 2, 3, 3, 3, 4, 8]",144,360,1080,4128
"[0, 0, 0, 2, 3, 3, 3, 5, 5]",192,1080,3240,6336
"[0, 0, 0, 2, 3, 3, 3, 5, 6]",184,864,2528,5232
"[0, 0, 0, 2, 3, 3, 3, 5, 7]",176,648,1816,4128
"[0, 0, 0, 2, 3, 3, 3, 5, 8]",168,432,1104,3024
"[0, 0, 0, 2, 3, 3, 3, 6, 6]",176,648,1816,4128
"[0, 0, 0, 2, 3, 3, 3, 6, 7]",144,468,1500,3072
"[0, 0, 0, 2, 3, 3, 3, 6, 8]",112,288,1184,2016
"[0, 0, 0, 2, 3, 3, 3, 7, 7]",112,288,1184,2016
"[0, 0, 0, 2, 3, 3, 3, 7, 8]",56,144,1264,1008
"[0, 0, 0, 2, 3, 3, 4, 4, 4]",0,1728,3840,7392
"[0, 0, 0, 2, 3, 3, 4, 4, 5]",192,1512,3240,6144
"[0, 0, 0, 2, 3, 3, 4, 4, 6]",224,1188,2500,5088
"[0, 0, 0, 2, 3, 3, 4, 4, 7]",256,864,1760,4032
"[0, 0, 0, 2, 3, 3, 4, 4, 8]",128,432,880,3168
"[0, 0, 0, 2, 3, 3, 4, 5, 5]",384,1296,2640,4896
"[0, 0, 0, 2, 3, 3, 4, 5, 6]",388,1026,2064,3992
"[0, 0, 0, 2, 3, 3, 4, 5, 7]",392,756,1488,3088
"[0, 0, 0, 2, 3, 3, 4, 5, 8]",216,432,856,2312
"[0, 0, 0, 2, 3, 3, 4, 6, 6]",392,756,1488,3088
"[0, 0, 0, 2, 3, 3, 4, 6, 7]",348,594,1160,2272
"[0, 0, 0, 2, 3, 3, 4, 6, 8]",184,324,888,1520
"[0, 0, 0, 2, 3, 3, 4, 7, 7]",304,432,832,1456
"[0, 0, 0, 2, 3, 3, 4, 7, 8]",152,216,920,728
"[0, 0, 0, 2, 3, 3, 5, 5, 5]",576,1080,2040,3648
"[0, 0, 0, 2, 3, 3, 5, 5, 6]",552,864,1628,2896
"[0, 0, 0, 2, 3, 3, 5, 5, 7]",528,648,1216,2144
"[0, 0, 0, 2, 3, 3, 5, 5, 8]",264,324,608,1648
"[0, 0, 0, 2, 3, 3, 5, 6, 6]",528,648,1216,2144
"[0, 0, 0, 2, 3, 3, 5, 6, 7]",432,612,876,1536
"[0, 0, 0, 2, 3, 3, 5, 6, 8]",216,306,606,1056
"[0, 0, 0, 2, 3, 3, 5, 7, 7]",336,576,536,928
"[0, 0, 0, 2, 3, 3, 5, 7, 8]",168,288,604,464
"[0, 0, 0, 2, 3, 3, 6, 6, 6]",504,432,804,1392
"[0, 0, 0, 2, 3, 3, 6, 6, 7]",336,576,536,928
"[0, 0, 0, 2, 3, 3, 6, 6, 8]",168,288,268,656
"[0, 0, 0, 2, 3, 3, 6, 7, 7]",168,720,268,464
"[0, 0, 0, 2, 3, 3, 6, 7, 8]",84,360,302,232
"[0, 0, 0, 2, 3, 4, 4, 4, 4]",0,2304,3120,5376
"[0, 0, 0, 2, 3, 4, 4, 4, 5]",288,1908,2580,4416
"[0, 0, 0, 2, 3, 4, 4, 4, 6]",336,1512,2040,3552
"[0, 0, 0, 2, 3, 4, 4, 4, 7]",224,1008,1360,2880
"[0, 0, 0, 2, 3, 4, 4, 4, 8]",112,504,680,2208
"[0, 0, 0, 2, 3, 4, 4, 5, 5]",576,1512,2040,3456
"[0, 0, 0, 2, 3, 4, 4, 5, 6]",592,1188,1600,2752
"[0, 0, 0, 2, 3, 4, 4, 5, 7]",428,810,1104,2176
"[0, 0, 0, 2, 3, 4, 4, 5, 8]",264,432,608,1600
"[0, 0, 0, 2, 3, 4, 4, 6, 6]",608,864,1160,2048
"[0, 0, 0, 2, 3, 4, 4, 6, 7]",432,612,876,1536
"[0, 0, 0, 2, 3, 4, 4, 6, 8]",256,360,592,1024
"[0, 0, 0, 2, 3, 4, 4, 7, 7]",256,360,592,1024
"[0, 0, 0, 2, 3, 4, 4, 7, 8]",128,180,632,512
"[0, 0, 0, 2, 3, 4, 5, 5, 5]",864,1116,1500,2496
"[0, 0, 0, 2, 3, 4, 5, 5, 6]",848,864,1160,1952
"[0, 0, 0, 2, 3, 4, 5, 5, 7]",632,612,848,1472
"[0, 0, 0, 2, 3, 4, 5, 5, 8]",316,306,424,1120
"[0, 0, 0, 2, 3, 4, 5, 6, 6]",832,612,820,1408
"[0, 0, 0, 2, 3, 4, 5, 6, 7]",588,522,584,1024
"[0, 0, 0, 2, 3, 4, 5, 6, 8]",304,288,376,704
"[0, 0, 0, 2, 3, 4, 5, 7, 7]",344,432,348,640
"[0, 0, 0, 2, 3, 4, 5, 7, 8]",172,216,398,320
"[0, 0, 0, 2, 3, 4, 6, 6, 6]",816,360,480,864
"[0, 0, 0, 2, 3, 4, 6, 6, 7]",544,432,320,576
"[0, 0, 0, 2, 3, 4, 6, 6, 8]",272,216,160,416
"[0, 0, 0, 2, 3, 4, 6, 7, 7]",272,504,160,288
"[0, 0, 0, 2, 3, 4, 6, 7, 8]",136,252,192,144
"[0, 0, 0, 2, 3, 5, 5, 5, 5]",1152,720,960,1536
"[0, 0, 0, 2, 3, 5, 5, 5, 6]",1104,540,720,1152
"[0, 0, 0, 2, 3, 5, 5, 5, 7]",736,360,480,896
"[0, 0, 0, 2, 3, 5, 5, 5, 8]",368,180,240,640
"[0, 0, 0, 2, 3, 5, 5, 6, 6]",1056,360,480,768
"[0, 0, 0, 2, 3, 5, 5, 6, 7]",704,288,320,576
"[0, 0, 0, 2, 3, 5, 5, 6, 8]",352,216,160,384
"[0, 0, 0, 2, 3, 5, 5, 7, 7]",352,216,160,384
"[0, 0, 0, 2, 3, 5, 5, 7, 8]",176,108,192,192
"[0, 0, 0, 2, 3, 5, 6, 6, 6]",1008,180,240,384
"[0, 0, 0, 2, 3, 5, 6, 6, 7]",672,216,160,256
"[0, 0, 0, 2, 3, 5, 6, 6, 8]",336,108,80,192
"[0, 0, 0, 2, 3, 5, 6, 7, 7]",336,252,80,128
"[0, 0, 0, 2, 3, 5, 6, 7, 8]",168,126,96,64
"[0, 0, 0, 2, 4, 4, 4, 4, 4]",0,2880,2400,3360
"[0, 0, 0, 2, 4, 4, 4, 4, 5]",384,2304,1920,2688
"[0, 0, 0, 2, 4, 4, 4, 4, 6]",288,1728,1440,2208
"[0, 0, 0, 2, 4, 4, 4, 4, 7]",192,1152,960,1728
"[0, 0, 0, 2, 4, 4, 4, 4, 8]",96,576,480,1248
"[0, 0, 0, 2, 4, 4, 4, 5, 5]",768,1728,1440,2016
"[0, 0, 0, 2, 4, 4, 4, 5, 6]",616,1296,1080,1640
"[0, 0, 0, 2, 4, 4, 4, 5, 7]",464,864,720,1264
"[0, 0, 0, 2, 4, 4, 4, 5, 8]",312,432,360,888
"[0, 0, 0, 2, 4, 4, 4, 6, 6]",464,864,720,1264
"[0, 0, 0, 2, 4, 4, 4, 6, 7]",336,576,536,928
"[0, 0, 0, 2, 4, 4, 4, 6, 8]",208,288,352,592
"[0, 0, 0, 2, 4, 4, 4, 7, 7]",208,288,352,592
"[0, 0, 0, 2, 4, 4, 4, 7, 8]",104,144,344,296
"[0, 0, 0, 2, 4, 4, 5, 5, 5]",1152,1152,960,1344
"[0, 0, 0, 2, 4, 4, 5, 5, 6]",944,864,720,1072
"[0, 0, 0, 2, 4, 4, 5, 5, 7]",736,576,480,800
"[0, 0, 0, 2, 4, 4, 5, 5, 8]",368,288,240,592
"[0, 0, 0, 2, 4, 4, 5, 6, 6]",736,576,480,800
"[0, 0, 0, 2, 4, 4, 5, 6, 7]",544,432,320,576
"[0, 0, 0, 2, 4, 4, 5, 6, 8]",272,216,216,384
"[0, 0, 0, 2, 4, 4, 5, 7, 7]",352,288,160,352
"[0, 0, 0, 2, 4, 4, 5, 7, 8]",176,144,192,176
"[0, 0, 0, 2, 4, 4, 6, 6, 6]",528,288,240,528
"[0, 0, 0, 2, 4, 4, 6, 6, 7]",352,288,160,352
"[0, 0, 0, 2, 4, 4, 6, 6, 8]",176,144,80,240
"[0, 0, 0, 2, 4, 4, 6, 7, 7]",176,288,80,176
"[0, 0, 0, 2, 4, 4, 6, 7, 8]",88,144,96,88
"[0, 0, 0, 2, 4, 5, 5, 5, 5]",1536,576,480,672
"[0, 0, 0, 2, 4, 5, 5, 5, 6]",1272,432,360,504
"[0, 0, 0, 2, 4, 5, 5, 5, 7]",848,288,240,400
"[0, 0, 0, 2, 4, 5, 5, 5, 8]",424,144,120,296
"[0, 0, 0, 2, 4, 5, 5, 6, 6]",1008,288,240,336
"[0, 0, 0, 2, 4, 5, 5, 6, 7]",672,216,160,256
"[0, 0, 0, 2, 4, 5, 5, 6, 8]",336,144,80,176
"[0, 0, 0, 2, 4, 5, 5, 7, 7]",336,144,80,176
"[0, 0, 0, 2, 4, 5, 5, 7, 8]",168,72,96,88
"[0, 0, 0, 2, 4, 5, 6, 6, 6]",744,144,120,168
"[0, 0, 0, 2, 4, 5, 6, 6, 7]",496,144,80,112
"[0, 0, 0, 2, 4, 5, 6, 6, 8]",248,72,40,88
"[0, 0, 0, 2, 4, 5, 6, 7, 7]",248,144,40,56
"[0, 0, 0, 2, 4, 5, 6, 7, 8]",124,72,48,28
"[0, 0, 0, 3, 3, 3, 3, 3, 3]",0,0,7200,10080
"[0, 0, 0, 3, 3, 3, 3, 3, 4]",0,720,6000,8400
"[0, 0, 0, 3, 3, 3, 3, 3, 5]",0,576,4800,7104
"[0, 0, 0, 3, 3, 3, 3, 3, 6]",0,432,3600,5808
"[0, 0, 0, 3, 3, 3, 3, 3, 7]",0,288,2400,4512
"[0, 0, 0, 3, 3, 3, 3, 3, 8]",0,144,1200,3216
"[0, 0, 0, 3, 3, 3, 3, 4, 4]",0,1440,4800,6720
"[0, 0, 0, 3, 3, 3, 3, 4, 5]",48,1152,3840,5664
"[0, 0, 0, 3, 3, 3, 3, 4, 6]",96,864,2880,4608
"[0, 0, 0, 3, 3, 3, 3, 4, 7]",144,576,1920,3552
